timestamp,CPU_percent,node_load1,node_load5,node_load15,Memory_GiB_Total,Memory_GiB_Used,Memory_Used_Percent,Disk_GiB_Total,Disk_GiB_Used,Disk_Used_Percent
2026-03-08 21:33:15.070970,90.49,3.749,3.278,2.95,64,57.04,89.12,1024,678.78,66.29
2026-03-08 21:33:45.070970,90.19,3.709,3.454,3.046,64,56.88,88.88,1024,678.8,66.29
2026-03-08 21:34:15.070970,91.4,3.923,3.441,3.144,64,56.76,88.68,1024,678.83,66.29
2026-03-08 21:34:45.070970,91.22,3.733,3.333,2.925,64,56.42,88.16,1024,678.86,66.3
2026-03-08 21:35:15.070970,90.78,3.631,3.085,2.823,64,56.19,87.8,1024,678.91,66.3
2026-03-08 21:35:45.070970,88.51,3.982,3.593,3.251,64,56.6,88.44,1024,678.93,66.3
2026-03-08 21:36:15.070970,85.43,3.57,3.096,2.827,64,56.58,88.4,1024,678.96,66.3
2026-03-08 21:36:45.070970,86.18,3.199,2.902,2.654,64,56.67,88.54,1024,678.98,66.31
2026-03-08 21:37:15.070970,87.3,3.339,2.955,2.777,64,56.9,88.9,1024,679.01,66.31
2026-03-08 21:37:45.070970,86.59,4.075,3.867,3.281,64,56.94,88.96,1024,679.03,66.31
2026-03-08 21:38:15.070970,86.66,3.636,3.242,2.913,64,56.95,88.98,1024,679.06,66.31
2026-03-08 21:38:45.070970,88.32,3.521,3.147,2.823,64,56.63,88.48,1024,679.08,66.32
2026-03-08 21:39:15.070970,90.63,3.629,3.079,2.602,64,56.65,88.52,1024,679.09,66.32
2026-03-08 21:39:45.070970,89.45,3.515,3.272,2.877,64,56.65,88.51,1024,679.12,66.32
2026-03-08 21:40:15.070970,91.34,3.77,3.455,3.161,64,56.57,88.39,1024,679.13,66.32
2026-03-08 21:40:45.070970,90.84,3.676,3.164,2.793,64,56.81,88.76,1024,679.16,66.32
2026-03-08 21:41:15.070970,91.42,3.76,3.456,3.211,64,57.11,89.23,1024,679.18,66.33
2026-03-08 21:41:45.070970,91.59,3.68,3.303,3.05,64,56.84,88.81,1024,679.21,66.33
2026-03-08 21:42:15.070970,90.6,3.395,3.033,2.724,64,56.94,88.96,1024,679.24,66.33
2026-03-08 21:42:45.070970,90.97,3.896,3.578,3.117,64,56.91,88.92,1024,679.26,66.33
2026-03-08 21:43:15.070970,91.52,3.45,3.091,3.017,64,56.87,88.86,1024,679.27,66.34
2026-03-08 21:43:45.070970,90.15,3.15,2.803,2.52,64,57.14,89.28,1024,679.3,66.34
2026-03-08 21:44:15.070970,90.73,3.665,3.29,2.874,64,56.97,89.02,1024,679.32,66.34
2026-03-08 21:44:45.070970,91.98,3.61,3.175,2.855,64,57.18,89.34,1024,679.34,66.34
2026-03-08 21:45:15.070970,93.15,3.656,3.301,2.992,64,57.49,89.83,1024,679.35,66.34
2026-03-08 21:45:45.070970,90.41,3.624,3.115,2.839,64,57.36,89.62,1024,679.36,66.34
2026-03-08 21:46:15.070970,88.68,3.87,3.494,3.115,64,57.35,89.61,1024,679.38,66.35
2026-03-08 21:46:45.070970,89.0,3.656,3.308,2.922,64,57.28,89.5,1024,679.41,66.35
2026-03-08 21:47:15.070970,87.6,3.685,3.353,2.759,64,57.31,89.54,1024,679.43,66.35
2026-03-08 21:47:45.070970,85.86,3.4,3.002,2.894,64,57.56,89.93,1024,679.44,66.35
2026-03-08 21:48:15.070970,83.68,3.443,3.071,2.624,64,57.72,90.18,1024,679.46,66.35
2026-03-08 21:48:45.070970,85.75,3.566,3.197,3.036,64,57.51,89.86,1024,679.48,66.36
2026-03-08 21:49:15.070970,85.48,3.42,3.049,2.632,64,57.23,89.42,1024,679.5,66.36
2026-03-08 21:49:45.070970,86.32,3.868,3.502,3.163,64,57.62,90.03,1024,679.5,66.36
2026-03-08 21:50:15.070970,83.13,3.368,3.029,2.652,64,58.04,90.69,1024,679.52,66.36
2026-03-08 21:50:45.070970,82.85,3.395,3.129,2.769,64,57.96,90.56,1024,679.54,66.36
2026-03-08 21:51:15.070970,83.88,2.945,2.642,2.386,64,58.21,90.96,1024,679.54,66.36
2026-03-08 21:51:45.070970,81.37,3.066,2.793,2.551,64,57.92,90.49,1024,679.55,66.36
2026-03-08 21:52:15.070970,82.42,3.301,2.854,2.687,64,58.0,90.63,1024,679.55,66.36
2026-03-08 21:52:45.070970,79.23,3.044,2.812,2.558,64,57.77,90.27,1024,679.57,66.36
2026-03-08 21:53:15.070970,79.26,3.035,2.62,2.437,64,58.06,90.72,1024,679.59,66.37
2026-03-08 21:53:45.070970,79.82,2.968,2.647,2.379,64,58.13,90.83,1024,679.62,66.37
2026-03-08 21:54:15.070970,77.51,3.263,2.817,2.542,64,57.87,90.43,1024,679.64,66.37
2026-03-08 21:54:45.070970,78.55,2.932,2.614,2.537,64,57.46,89.78,1024,679.66,66.37
2026-03-08 21:55:15.070970,79.32,3.185,2.749,2.433,64,57.46,89.77,1024,679.67,66.37
2026-03-08 21:55:45.070970,80.3,2.822,2.46,2.269,64,57.31,89.54,1024,679.68,66.37
2026-03-08 21:56:15.070970,82.5,3.202,2.875,2.686,64,57.45,89.77,1024,679.69,66.38
2026-03-08 21:56:45.070970,82.59,3.274,3.126,2.817,64,57.16,89.32,1024,679.72,66.38
2026-03-08 21:57:15.070970,80.31,3.371,3.141,2.858,64,57.02,89.1,1024,679.73,66.38
2026-03-08 21:57:45.070970,80.59,3.209,2.986,2.692,64,57.31,89.55,1024,679.73,66.38
2026-03-08 21:58:15.070970,80.55,2.957,2.639,2.497,64,57.12,89.25,1024,679.74,66.38
2026-03-08 21:58:45.070970,79.28,3.199,2.681,2.442,64,57.15,89.29,1024,679.76,66.38
2026-03-08 21:59:15.070970,77.05,2.616,2.332,2.064,64,57.21,89.39,1024,679.77,66.38
2026-03-08 21:59:45.070970,77.03,3.005,2.661,2.266,64,56.92,88.93,1024,679.78,66.38
2026-03-08 22:00:15.070970,76.81,2.628,2.407,1.991,64,56.89,88.89,1024,679.82,66.39
2026-03-08 22:00:45.070970,77.05,3.237,2.843,2.643,64,56.93,88.95,1024,679.83,66.39
2026-03-08 22:01:15.070970,75.04,2.705,2.537,2.069,64,57.0,89.07,1024,679.85,66.39
2026-03-08 22:01:45.070970,73.82,2.607,2.339,2.014,64,56.94,88.97,1024,679.85,66.39
2026-03-08 22:02:15.070970,72.23,3.175,2.823,2.694,64,57.14,89.29,1024,679.89,66.4
2026-03-08 22:02:45.070970,74.23,2.933,2.83,2.643,64,57.18,89.34,1024,679.9,66.4
2026-03-08 22:03:15.070970,73.37,2.913,2.623,2.499,64,57.18,89.34,1024,679.92,66.4
2026-03-08 22:03:45.070970,74.6,2.686,2.483,2.261,64,57.05,89.14,1024,679.96,66.4
2026-03-08 22:04:15.070970,72.91,2.627,2.302,2.075,64,56.87,88.86,1024,679.98,66.4
2026-03-08 22:04:45.070970,73.16,2.764,2.456,2.251,64,56.91,88.92,1024,679.99,66.41
2026-03-08 22:05:15.070970,73.7,3.004,2.648,2.518,64,56.99,89.05,1024,680.02,66.41
2026-03-08 22:05:45.070970,76.17,2.976,2.802,2.496,64,56.8,88.76,1024,680.02,66.41
2026-03-08 22:06:15.070970,73.62,3.142,2.813,2.335,64,56.88,88.87,1024,680.06,66.41
2026-03-08 22:06:45.070970,74.47,3.003,2.724,2.333,64,57.18,89.35,1024,680.07,66.41
2026-03-08 22:07:15.070970,74.44,3.018,2.719,2.481,64,57.19,89.36,1024,680.11,66.42
2026-03-08 22:07:45.070970,75.54,2.751,2.549,2.256,64,57.3,89.53,1024,680.12,66.42
2026-03-08 22:08:15.070970,76.64,2.831,2.702,2.521,64,57.37,89.65,1024,680.16,66.42
2026-03-08 22:08:45.070970,76.17,3.215,2.889,2.761,64,57.25,89.46,1024,680.17,66.42
2026-03-08 22:09:15.070970,75.36,2.649,2.313,1.959,64,57.32,89.56,1024,680.2,66.43
2026-03-08 22:09:45.070970,74.78,2.689,2.179,1.933,64,57.6,90.0,1024,680.22,66.43
2026-03-08 22:10:15.070970,74.01,2.893,2.446,2.196,64,57.36,89.62,1024,680.23,66.43
2026-03-08 22:10:45.070970,74.16,2.931,2.703,2.462,64,57.27,89.48,1024,680.25,66.43
2026-03-08 22:11:15.070970,75.24,2.872,2.504,2.102,64,57.31,89.55,1024,680.28,66.43
2026-03-08 22:11:45.070970,74.02,2.719,2.503,2.213,64,57.29,89.51,1024,680.31,66.44
2026-03-08 22:12:15.070970,77.66,3.175,2.84,2.689,64,56.98,89.03,1024,680.34,66.44
2026-03-08 22:12:45.070970,76.71,2.983,2.648,2.32,64,57.08,89.19,1024,680.36,66.44
2026-03-08 22:13:15.070970,76.95,3.001,2.633,2.321,64,56.97,89.02,1024,680.39,66.44
2026-03-08 22:13:45.070970,74.75,2.666,2.257,1.939,64,57.28,89.5,1024,680.4,66.45
2026-03-08 22:14:15.070970,72.59,3.236,2.953,2.568,64,57.4,89.69,1024,680.42,66.45
2026-03-08 22:14:45.070970,75.06,2.831,2.603,2.189,64,57.25,89.45,1024,680.43,66.45
2026-03-08 22:15:15.070970,72.19,2.848,2.426,2.149,64,57.68,90.12,1024,680.45,66.45
2026-03-08 22:15:45.070970,72.06,2.739,2.278,1.859,64,57.6,90.0,1024,680.47,66.45
2026-03-08 22:16:15.070970,69.92,2.772,2.828,2.426,64,57.94,90.53,1024,680.48,66.45
2026-03-08 22:16:45.070970,68.34,2.618,2.376,2.05,64,58.27,91.05,1024,680.5,66.45
2026-03-08 22:17:15.070970,69.29,2.717,2.428,2.085,64,58.35,91.17,1024,680.51,66.46
2026-03-08 22:17:45.070970,69.15,2.775,2.253,2.059,64,58.34,91.16,1024,680.54,66.46
2026-03-08 22:18:15.070970,69.48,2.776,2.439,2.163,64,58.6,91.57,1024,680.56,66.46
2026-03-08 22:18:45.070970,69.76,2.84,2.427,2.283,64,58.57,91.51,1024,680.58,66.46
2026-03-08 22:19:15.070970,69.12,3.17,2.873,2.764,64,58.44,91.31,1024,680.61,66.47
2026-03-08 22:19:45.070970,68.42,2.733,2.5,2.208,64,58.4,91.26,1024,680.64,66.47
2026-03-08 22:20:15.070970,69.8,2.977,2.629,2.313,64,58.47,91.36,1024,680.66,66.47
2026-03-08 22:20:45.070970,69.94,2.535,2.311,2.223,64,58.39,91.24,1024,680.68,66.47
2026-03-08 22:21:15.070970,70.66,2.564,2.368,2.221,64,58.3,91.1,1024,680.73,66.48
2026-03-08 22:21:45.070970,72.34,2.572,2.382,2.149,64,58.34,91.16,1024,680.74,66.48
2026-03-08 22:22:15.070970,72.87,2.765,2.424,2.188,64,58.1,90.78,1024,680.75,66.48
2026-03-08 22:22:45.070970,73.51,2.756,2.352,2.086,64,57.9,90.47,1024,680.77,66.48
2026-03-08 22:23:15.070970,75.13,3.199,2.878,2.582,64,57.99,90.61,1024,680.79,66.48
2026-03-08 22:23:45.070970,76.7,3.006,2.817,2.835,64,57.78,90.28,1024,680.81,66.48
2026-03-08 22:24:15.070970,77.79,2.92,2.834,2.562,64,57.81,90.33,1024,680.82,66.49
2026-03-08 22:24:45.070970,77.9,3.302,2.991,2.876,64,58.12,90.81,1024,680.82,66.49
2026-03-08 22:25:15.070970,77.01,2.736,2.492,2.041,64,57.92,90.5,1024,680.84,66.49
2026-03-08 22:25:45.070970,78.29,3.045,2.734,2.49,64,58.14,90.84,1024,680.86,66.49
2026-03-08 22:26:15.070970,77.26,2.992,2.803,2.331,64,58.14,90.85,1024,680.88,66.49
2026-03-08 22:26:45.070970,76.21,2.713,2.559,2.3,64,58.01,90.65,1024,680.91,66.5
2026-03-08 22:27:15.070970,76.67,3.067,2.73,2.408,64,57.79,90.3,1024,680.91,66.5
2026-03-08 22:27:45.070970,76.75,3.209,3.086,2.709,64,57.72,90.18,1024,680.92,66.5
2026-03-08 22:28:15.070970,77.63,3.01,2.582,2.373,64,57.66,90.1,1024,680.95,66.5
2026-03-08 22:28:45.070970,75.33,2.635,2.246,2.128,64,57.54,89.9,1024,680.96,66.5
2026-03-08 22:29:15.070970,72.96,2.762,2.377,2.17,64,57.41,89.7,1024,680.97,66.5
2026-03-08 22:29:45.070970,74.03,2.758,2.587,2.352,64,57.45,89.77,1024,680.99,66.5
2026-03-08 22:30:15.070970,72.06,3.008,2.636,2.321,64,57.6,90.0,1024,681.0,66.5
2026-03-08 22:30:45.070970,72.53,3.094,2.983,2.791,64,57.55,89.93,1024,681.03,66.51
2026-03-08 22:31:15.070970,74.18,3.036,2.613,2.526,64,57.5,89.84,1024,681.03,66.51
2026-03-08 22:31:45.070970,74.45,2.793,2.484,2.26,64,57.57,89.95,1024,681.04,66.51
2026-03-08 22:32:15.070970,74.32,3.038,2.76,2.571,64,57.96,90.57,1024,681.07,66.51
2026-03-08 22:32:45.070970,75.33,3.037,2.822,2.522,64,57.86,90.4,1024,681.1,66.51
2026-03-08 22:33:15.070970,76.89,3.331,3.003,2.678,64,57.85,90.39,1024,681.11,66.51
2026-03-08 22:33:45.070970,77.53,2.796,2.551,2.394,64,57.69,90.14,1024,681.12,66.52
2026-03-08 22:34:15.070970,78.42,3.314,2.826,2.593,64,58.0,90.62,1024,681.16,66.52
2026-03-08 22:34:45.070970,78.88,3.052,2.805,2.384,64,57.76,90.25,1024,681.17,66.52
2026-03-08 22:35:15.070970,77.43,3.149,2.601,2.339,64,57.91,90.48,1024,681.19,66.52
2026-03-08 22:35:45.070970,78.66,3.14,2.77,2.589,64,58.08,90.75,1024,681.21,66.52
2026-03-08 22:36:15.070970,78.72,3.087,2.849,2.51,64,58.13,90.82,1024,681.22,66.52
2026-03-08 22:36:45.070970,74.22,2.808,2.398,2.113,64,58.08,90.75,1024,681.24,66.53
2026-03-08 22:37:15.070970,76.68,3.085,2.656,2.361,64,57.98,90.6,1024,681.24,66.53
2026-03-08 22:37:45.070970,78.56,3.312,2.958,2.602,64,57.77,90.26,1024,681.26,66.53
2026-03-08 22:38:15.070970,77.76,2.914,2.612,2.21,64,57.85,90.39,1024,681.28,66.53
2026-03-08 22:38:45.070970,77.33,3.274,2.86,2.493,64,58.18,90.9,1024,681.29,66.53
2026-03-08 22:39:15.070970,77.31,2.901,2.47,2.056,64,57.95,90.54,1024,681.31,66.53
2026-03-08 22:39:45.070970,77.19,2.805,2.556,2.36,64,57.85,90.38,1024,681.33,66.54
2026-03-08 22:40:15.070970,78.55,3.401,3.092,2.75,64,57.75,90.23,1024,681.34,66.54
2026-03-08 22:40:45.070970,78.86,2.728,2.435,2.092,64,57.55,89.93,1024,681.37,66.54
2026-03-08 22:41:15.070970,78.9,3.231,2.789,2.465,64,57.64,90.07,1024,681.37,66.54
2026-03-08 22:41:45.070970,78.96,3.188,2.863,2.566,64,57.54,89.91,1024,681.4,66.54
2026-03-08 22:42:15.070970,76.75,2.99,2.607,2.365,64,57.69,90.14,1024,681.42,66.54
2026-03-08 22:42:45.070970,77.53,3.02,2.814,2.412,64,57.49,89.83,1024,681.45,66.55
2026-03-08 22:43:15.070970,78.56,3.112,2.742,2.667,64,57.71,90.17,1024,681.48,66.55
2026-03-08 22:43:45.070970,77.19,3.259,3.172,2.866,64,57.75,90.24,1024,681.5,66.55
2026-03-08 22:44:15.070970,77.26,3.201,3.016,2.68,64,57.92,90.49,1024,681.51,66.55
2026-03-08 22:44:45.070970,76.4,3.335,2.83,2.544,64,57.95,90.55,1024,681.53,66.56
2026-03-08 22:45:15.070970,75.63,2.981,2.687,2.528,64,57.87,90.43,1024,681.55,66.56
2026-03-08 22:45:45.070970,77.13,2.78,2.519,2.299,64,58.01,90.64,1024,681.56,66.56
2026-03-08 22:46:15.070970,100.0,3.879,3.42,3.179,64,57.76,90.25,1024,681.58,66.56
2026-03-08 22:46:45.070970,95.0,3.672,3.205,2.692,64,58.06,90.72,1024,681.59,66.56
2026-03-08 22:47:15.070970,95.0,3.722,3.366,2.95,64,58.16,90.88,1024,681.62,66.56
2026-03-08 22:47:45.070970,100.0,3.996,3.712,3.163,64,58.45,91.34,1024,681.64,66.57
2026-03-08 22:48:15.070970,95.0,3.646,3.229,2.857,64,58.69,91.7,1024,681.65,66.57
2026-03-08 22:48:45.070970,94.81,3.77,3.344,3.002,64,58.83,91.92,1024,681.68,66.57
2026-03-08 22:49:15.070970,91.22,3.892,3.636,3.288,64,58.92,92.07,1024,681.7,66.57
2026-03-08 22:49:45.070970,95.0,3.709,3.255,2.954,64,58.87,91.99,1024,681.73,66.57
2026-03-08 22:50:15.070970,95.0,3.929,3.604,3.313,64,58.73,91.77,1024,681.76,66.58
2026-03-08 22:50:45.070970,94.01,3.617,3.149,2.777,64,59.12,92.37,1024,681.77,66.58
2026-03-08 22:51:15.070970,95.0,3.487,3.129,2.942,64,59.21,92.52,1024,681.8,66.58
2026-03-08 22:51:45.070970,94.9,4.224,3.832,3.389,64,59.47,92.91,1024,681.81,66.58
2026-03-08 22:52:15.070970,95.0,3.926,3.339,3.034,64,59.48,92.94,1024,681.83,66.59
2026-03-08 22:52:45.070970,94.58,4.028,3.761,3.416,64,59.85,93.52,1024,681.84,66.59
2026-03-08 22:53:15.070970,95.0,4.066,3.544,3.209,64,59.72,93.31,1024,681.87,66.59
2026-03-08 22:53:45.070970,94.27,3.661,3.093,2.571,64,59.72,93.31,1024,681.87,66.59
2026-03-08 22:54:15.070970,95.0,3.976,3.452,3.093,64,59.75,93.35,1024,681.91,66.59
2026-03-08 22:54:45.070970,95.0,3.755,3.35,2.907,64,59.8,93.44,1024,681.93,66.59
2026-03-08 22:55:15.070970,95.0,3.899,3.722,3.342,64,59.75,93.36,1024,681.96,66.6
2026-03-08 22:55:45.070970,94.32,3.84,3.401,3.132,64,59.63,93.17,1024,681.97,66.6
2026-03-08 22:56:15.070970,95.0,3.892,3.388,3.039,64,59.98,93.72,1024,682.0,66.6
2026-03-08 22:56:45.070970,90.7,3.501,3.044,2.658,64,59.9,93.6,1024,682.03,66.6
2026-03-08 22:57:15.070970,88.06,3.297,2.964,2.721,64,59.63,93.17,1024,682.03,66.6
2026-03-08 22:57:45.070970,86.82,3.583,3.302,3.089,64,59.81,93.45,1024,682.08,66.61
2026-03-08 22:58:15.070970,88.31,3.443,3.169,2.816,64,59.83,93.49,1024,682.1,66.61
2026-03-08 22:58:45.070970,87.85,3.347,3.057,2.799,64,59.9,93.59,1024,682.13,66.61
2026-03-08 22:59:15.070970,89.78,3.382,3.137,2.797,64,59.74,93.35,1024,682.17,66.62
2026-03-08 22:59:45.070970,90.37,3.106,2.899,2.788,64,59.62,93.16,1024,682.19,66.62
2026-03-08 23:00:15.070970,91.06,3.805,3.511,3.005,64,59.52,93.0,1024,682.22,66.62
2026-03-08 23:00:45.070970,89.61,3.524,3.203,2.84,64,59.21,92.52,1024,682.23,66.62
2026-03-08 23:01:15.070970,89.61,3.675,3.27,2.935,64,59.4,92.82,1024,682.24,66.63
2026-03-08 23:01:45.070970,91.79,3.456,3.218,2.809,64,59.3,92.66,1024,682.27,66.63
2026-03-08 23:02:15.070970,90.98,3.487,3.102,2.895,64,59.18,92.47,1024,682.29,66.63
2026-03-08 23:02:45.070970,89.16,3.542,3.156,2.916,64,59.08,92.32,1024,682.32,66.63
2026-03-08 23:03:15.070970,87.92,3.775,3.261,2.82,64,59.15,92.42,1024,682.36,66.64
2026-03-08 23:03:45.070970,85.97,3.313,2.948,2.62,64,58.91,92.05,1024,682.37,66.64
2026-03-08 23:04:15.070970,86.94,3.668,3.17,2.666,64,58.72,91.76,1024,682.39,66.64
2026-03-08 23:04:45.070970,89.9,3.684,3.235,2.88,64,58.77,91.83,1024,682.41,66.64
2026-03-08 23:05:15.070970,91.63,3.682,3.272,3.1,64,58.91,92.05,1024,682.42,66.64
2026-03-08 23:05:45.070970,91.87,3.673,3.332,2.982,64,58.71,91.74,1024,682.43,66.64
2026-03-08 23:06:15.070970,90.55,3.681,3.295,2.865,64,58.9,92.04,1024,682.44,66.64
2026-03-08 23:06:45.070970,90.2,3.369,3.175,2.944,64,58.93,92.07,1024,682.45,66.65
2026-03-08 23:07:15.070970,88.8,3.698,3.204,2.916,64,59.2,92.5,1024,682.47,66.65
2026-03-08 23:07:45.070970,100.0,4.163,3.93,3.529,64,58.72,91.75,1024,682.51,66.65
2026-03-08 23:08:15.070970,95.0,3.798,3.388,3.09,64,58.62,91.6,1024,682.54,66.65
2026-03-08 23:08:45.070970,100.0,3.998,3.476,3.142,64,58.57,91.52,1024,682.56,66.66
2026-03-08 23:09:15.070970,95.0,3.833,3.427,2.934,64,58.78,91.84,1024,682.58,66.66
2026-03-08 23:09:45.070970,93.11,3.402,3.122,2.7,64,58.95,92.1,1024,682.6,66.66
2026-03-08 23:10:15.070970,94.66,3.828,3.571,3.248,64,58.95,92.11,1024,682.62,66.66
2026-03-08 23:10:45.070970,93.03,3.605,3.259,2.795,64,58.8,91.88,1024,682.64,66.66
2026-03-08 23:11:15.070970,94.86,4.039,3.524,3.143,64,58.69,91.7,1024,682.65,66.66
2026-03-08 23:11:45.070970,95.0,3.853,3.338,3.078,64,58.79,91.86,1024,682.67,66.67
2026-03-08 23:12:15.070970,95.0,3.662,3.134,2.813,64,58.36,91.19,1024,682.7,66.67
2026-03-08 23:12:45.070970,95.0,3.926,3.377,3.099,64,58.42,91.28,1024,682.72,66.67
2026-03-08 23:13:15.070970,95.0,3.914,3.592,3.092,64,58.23,90.99,1024,682.73,66.67
2026-03-08 23:13:45.070970,95.0,3.364,3.05,2.66,64,58.11,90.8,1024,682.75,66.67
2026-03-08 23:14:15.070970,95.0,3.737,3.365,3.036,64,58.22,90.97,1024,682.78,66.68
2026-03-08 23:14:45.070970,94.12,3.896,3.539,3.231,64,58.12,90.82,1024,682.79,66.68
2026-03-08 23:15:15.070970,91.51,3.468,2.968,2.805,64,58.27,91.05,1024,682.82,66.68
2026-03-08 23:15:45.070970,92.97,3.607,3.218,2.931,64,58.41,91.26,1024,682.83,66.68
2026-03-08 23:16:15.070970,92.09,3.861,3.638,3.458,64,58.47,91.36,1024,682.85,66.68
2026-03-08 23:16:45.070970,94.35,3.703,3.316,3.023,64,58.28,91.06,1024,682.86,66.69
2026-03-08 23:17:15.070970,94.8,4.032,3.446,3.078,64,58.02,90.65,1024,682.86,66.69
2026-03-08 23:17:45.070970,94.91,3.644,3.338,2.864,64,58.17,90.88,1024,682.88,66.69
2026-03-08 23:18:15.070970,95.0,3.952,3.685,3.325,64,58.25,91.02,1024,682.89,66.69
2026-03-08 23:18:45.070970,95.0,3.865,3.578,2.953,64,58.48,91.37,1024,682.94,66.69
2026-03-08 23:19:15.070970,100.0,3.832,3.313,2.988,64,58.39,91.24,1024,682.94,66.69
2026-03-08 23:19:45.070970,95.0,3.943,3.582,3.084,64,58.29,91.07,1024,682.94,66.69
2026-03-08 23:20:15.070970,93.06,3.624,3.407,3.17,64,58.54,91.47,1024,682.95,66.69
2026-03-08 23:20:45.070970,91.51,3.193,2.944,2.756,64,58.29,91.09,1024,682.97,66.7
2026-03-08 23:21:15.070970,90.1,3.874,3.548,3.143,64,58.52,91.44,1024,683.01,66.7
2026-03-08 23:21:45.070970,89.59,3.363,3.058,2.824,64,58.36,91.19,1024,683.03,66.7
2026-03-08 23:22:15.070970,87.36,3.473,2.969,2.653,64,58.39,91.24,1024,683.06,66.7
2026-03-08 23:22:45.070970,87.1,3.413,3.068,2.912,64,58.42,91.28,1024,683.08,66.71
2026-03-08 23:23:15.070970,87.46,3.514,3.119,2.83,64,58.62,91.59,1024,683.09,66.71
2026-03-08 23:23:45.070970,88.75,3.61,3.157,2.713,64,58.7,91.72,1024,683.11,66.71
2026-03-08 23:24:15.070970,89.5,3.712,3.383,3.085,64,58.84,91.94,1024,683.12,66.71
2026-03-08 23:24:45.070970,90.73,3.404,2.942,2.558,64,58.89,92.02,1024,683.14,66.71
2026-03-08 23:25:15.070970,89.9,3.325,2.824,2.404,64,58.88,91.99,1024,683.15,66.71
2026-03-08 23:25:45.070970,90.43,4.021,3.619,3.262,64,58.9,92.03,1024,683.19,66.72
2026-03-08 23:26:15.070970,89.09,3.665,3.253,3.124,64,58.66,91.65,1024,683.22,66.72
2026-03-08 23:26:45.070970,87.74,3.69,3.259,2.852,64,58.56,91.5,1024,683.24,66.72
2026-03-08 23:27:15.070970,88.65,3.719,3.431,3.16,64,58.77,91.83,1024,683.26,66.72
2026-03-08 23:27:45.070970,88.94,3.444,3.101,2.888,64,58.99,92.17,1024,683.26,66.72
2026-03-08 23:28:15.070970,89.48,3.665,3.153,2.787,64,59.1,92.34,1024,683.27,66.73
2026-03-08 23:28:45.070970,91.54,3.57,3.239,2.803,64,59.13,92.38,1024,683.29,66.73
2026-03-08 23:29:15.070970,92.34,3.333,2.929,2.712,64,59.21,92.52,1024,683.34,66.73
2026-03-08 23:29:45.070970,93.09,3.858,3.377,3.111,64,59.11,92.36,1024,683.37,66.73
2026-03-08 23:30:15.070970,94.84,4.226,3.805,3.443,64,58.93,92.08,1024,683.39,66.74
2026-03-08 23:30:45.070970,95.0,3.489,3.127,2.726,64,58.79,91.86,1024,683.41,66.74
2026-03-08 23:31:15.070970,95.0,3.77,3.575,3.297,64,58.64,91.63,1024,683.41,66.74
2026-03-08 23:31:45.070970,94.98,3.911,3.573,3.398,64,58.35,91.17,1024,683.43,66.74
2026-03-08 23:32:15.070970,93.35,3.841,3.357,3.057,64,58.32,91.12,1024,683.46,66.74
2026-03-08 23:32:45.070970,94.53,3.714,3.281,3.163,64,58.57,91.52,1024,683.49,66.75
2026-03-08 23:33:15.070970,95.0,3.632,3.259,2.973,64,58.92,92.07,1024,683.49,66.75
2026-03-08 23:33:45.070970,95.0,4.378,3.962,3.455,64,58.79,91.86,1024,683.52,66.75
2026-03-08 23:34:15.070970,95.0,3.923,3.623,3.162,64,58.82,91.9,1024,683.53,66.75
2026-03-08 23:34:45.070970,92.99,3.766,3.422,3.092,64,58.77,91.84,1024,683.55,66.75
2026-03-08 23:35:15.070970,92.58,3.32,2.941,2.507,64,58.55,91.49,1024,683.58,66.76
2026-03-08 23:35:45.070970,90.22,3.415,3.182,2.819,64,58.49,91.4,1024,683.6,66.76
2026-03-08 23:36:15.070970,91.07,3.363,3.025,2.814,64,58.49,91.38,1024,683.61,66.76
2026-03-08 23:36:45.070970,91.13,3.791,3.443,3.102,64,58.67,91.67,1024,683.62,66.76
2026-03-08 23:37:15.070970,90.28,3.589,3.433,3.288,64,58.73,91.77,1024,683.64,66.76
2026-03-08 23:37:45.070970,88.55,3.835,3.467,2.879,64,58.71,91.73,1024,683.67,66.76
2026-03-08 23:38:15.070970,90.43,3.384,3.061,2.853,64,58.53,91.46,1024,683.7,66.77
2026-03-08 23:38:45.070970,88.75,3.573,3.217,2.785,64,59.02,92.22,1024,683.72,66.77
2026-03-08 23:39:15.070970,90.12,3.672,3.263,2.854,64,59.06,92.28,1024,683.72,66.77
2026-03-08 23:39:45.070970,91.73,3.919,3.525,3.055,64,59.27,92.61,1024,683.73,66.77
2026-03-08 23:40:15.070970,90.56,3.517,3.037,2.832,64,59.19,92.49,1024,683.76,66.77
2026-03-08 23:40:45.070970,93.45,3.972,3.468,3.245,64,59.45,92.9,1024,683.78,66.78
2026-03-08 23:41:15.070970,93.25,3.853,3.404,3.07,64,59.75,93.36,1024,683.81,66.78
2026-03-08 23:41:45.070970,93.33,3.963,3.555,3.0,64,59.93,93.64,1024,683.82,66.78
2026-03-08 23:42:15.070970,95.0,3.961,3.69,3.34,64,60.04,93.81,1024,683.83,66.78
2026-03-08 23:42:45.070970,95.0,3.895,3.422,2.97,64,59.93,93.64,1024,683.86,66.78
2026-03-08 23:43:15.070970,93.43,3.803,3.567,3.202,64,59.92,93.62,1024,683.89,66.79
2026-03-08 23:43:45.070970,92.21,3.53,3.164,2.998,64,59.95,93.68,1024,683.92,66.79
